symbol,shortable,day_bar_mean,day_bar_std,Short Name,GICS Sector,GICS Ind Grp Name,GICS Ind Name,GICS SubInd Name,ISIN,name,exchange,tradable,status,fractionable,margin_req,wk_day_bar,m_day_bar,Q_day_bar,last,Q_Avg_TO,m_Avg_TO,wk_Avg_TO,m2Q_TO_Ratio,wk2Q_TO_Ratio,wk2m_vol_Ratio,wk2m_day_bar_Ratio,wk_Avg_trades,m_Avg_trades,Q_Avg_trades,day_2_wk_trades,wk_2_m_trades_ratio,wk_pr_change,d_ret_std,day_return_mean,day_return_std,m2Q_VolRatio,open_gap,day_gap,last2open,last2prev_close,wk_ch_perc,m_ch_perc,past_corr,Q_loc
AIZ,1.0,2.1606914335513783,1.1129705212851664,ASSURANT INC,Financials,Insurance,Insurance,Multi-line Insurance,US04621X1081,"Assurant, Inc.",NYSE,1.0,active,1.0,30.0,215.6324577201918,191.91797319637328,216.06914335513784,134.11,49.53596925995439,41.8235872479266,43.5653484091594,0.8443074370553885,0.8794689810254359,1.002300991550548,23.714484523818527,8.988,8.1015,9.30553125,0.7820427236315087,1.1094241807072764,2.75840931729372,1.890242384268108,0.1609916634109675,1.8403025940050184,0.8373786180435986,0.0,0.0,0.1045010076883068,0.6302993922113087,2.75840931729372,6.673560292713976,90.4212890593794,95.72881355932206
SNA,1.0,1.6533817903097947,0.8713917802231264,SNAP-ON INC,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US8330341012,Snap-on Incorporated,NYSE,1.0,active,1.0,30.0,134.8986540320043,175.2267879867737,165.33817903097946,271.71,74.78731960082969,77.9167428580205,60.28599748885839,1.0418443029365647,0.8060991864747828,0.806141374697944,-40.32813395476941,8.9284,9.7741,9.020859375,0.8350880336902469,0.9134754095006188,-1.056043115691352,1.4646031068756056,0.0938197636329608,1.4420628033221543,0.9936356084242162,0.0,0.0,-0.2020127818996631,-0.1396596714322462,-1.056043115691352,-5.718449633922074,-65.49197126767606,49.42677914773952
SNX,1.0,2.1379483911384654,0.7818745393234041,TD SYNNEX CORP,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors,US87162W1009,TD SYNNEX Corporation,NYSE,1.0,active,1.0,30.0,172.82167709472196,198.6752548610161,213.7948391138465,98.63,36.158211911599295,45.85353460761775,36.7151690691806,1.2681361213248563,1.0154033379455536,0.7872336594353107,-25.853577766294137,8.890799999999999,9.083950000000002,8.4770625,0.7058982318801458,0.97873722334447,0.5197717081125042,1.5239839419894283,0.1797271006997207,1.539168479471305,1.2219551334036087,0.0,0.0,1.3669064748201398,1.5652353001750496,0.5197717081125042,5.295185224725096,61.30296030390026,93.53582554517136
SWAV,1.0,3.791660440420261,1.8757250558678933,,,,,,,"ShockWave Medical, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,233.07946366798316,302.97004293592335,379.1660440420261,259.85,148.8954770660738,109.54334445940046,68.70733912718539,0.7357063264640977,0.4614467845567656,0.6375962081751732,-69.89057926794021,8.8668,12.3222,14.385453125,0.8199124825190599,0.719579295904952,-3.2035760849320027,2.151055797627922,-0.1519390626520317,2.1623866893437755,0.767397877808482,0.0,0.0,-1.2727963525835717,-1.1751730432798313,-3.2035760849320027,-8.920434630213803,-48.36600986193655,0.0
POST,1.0,1.66444420687786,0.5925245283222532,POST HOLDINGS IN,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,US7374461041,"POST HOLDINGS, INC.",NYSE,1.0,active,1.0,30.0,138.1870243833152,143.30098994004192,166.444420687786,85.27,38.20689483342571,36.77919109140125,37.3607066827242,0.9626323011003916,0.9778524752039988,1.0263227236347965,-5.1139655567267255,8.8538,8.844700000000001,9.5009375,0.745668526508392,1.0010288647438577,-1.9546970219616044,0.9528474770473114,-0.0899592686330247,0.9365586960471292,0.9713832125397892,0.0,0.0,0.2468845520808837,0.3058463710151615,-1.9546970219616044,-1.592613964223899,-27.49538709015486,17.90450928381957
DRVN,1.0,2.381687608423368,0.978398324095168,DRIVEN BRANDS HO,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Diversified Support Services,US26210V1026,Driven Brands Holdings Inc. Common Stock,NASDAQ,1.0,active,1.0,30.0,174.94924365043252,177.1580137342994,238.1687608423368,25.9,14.79516681077508,11.07876907274505,11.6618599647882,0.7488100144079864,0.788220917948357,1.077537665390502,-2.208770083866881,8.8512,7.8631,9.52490625,0.9101590744757772,1.1256629064872634,-1.4459665144596734,1.653232176249387,-0.2557026848021525,1.645289581409241,0.7525148373379577,0.0,0.0,0.2321981424148633,0.3487020534676421,-1.4459665144596734,-4.215976331360949,-81.5003930148955,30.780346820809225
AXS,1.0,1.8640102131676064,0.6719482537167228,AXIS CAPITAL,Financials,Insurance,Insurance,Property & Casualty Insurance,BMG0692U1099,Axis Capital Holders Limited,NYSE,1.0,active,1.0,30.0,124.6653496799195,162.70023921660558,186.40102131676065,54.97,21.623559668393888,24.63002903006035,24.6240515650474,1.1390367454652193,1.1387603124863477,0.9801223985700438,-38.03488953668608,8.784799999999999,8.834700000000002,7.6581875,0.8603496949276023,0.9943518172660076,0.99209994488334,1.4095443831676426,-0.0225694165880597,1.365522130248033,1.1395966864005105,0.0,0.0,-0.0545454545454515,0.0363967242948071,0.99209994488334,2.1177781906000392,84.35013145203588,70.39848197343451
MTN,1.0,1.993746315950111,0.6844034060583004,VAIL RESORTS,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Leisure Facilities,US91879Q1094,"Vail Resorts, Inc.",NYSE,1.0,active,1.0,30.0,160.44169752766416,169.4073225780619,199.3746315950111,234.885,78.96798600992553,66.54147832495275,58.7160080868406,0.8426386652002131,0.7435419219056766,0.907758837183308,-8.965625050397705,8.742,9.3609,9.7553125,0.7902081903454587,0.9338845623818224,-0.4935395043423107,1.579069624675965,-0.0117921403016479,1.587583319452888,0.846545646557052,0.0,0.0,-0.0659462219196771,0.2710779082177206,-0.4935395043423107,-6.70281220209723,-88.5235561890713,12.076182503139355
WEX,1.0,2.3950438088987127,0.9796939461528416,WEX INC,Financials,Financial Services,Financial Services,Transaction & Payment Processing Services,US96208T1043,WEX Inc.,NYSE,1.0,active,1.0,30.0,268.8172751235278,218.044952731592,239.5043808898713,188.93,54.3973251253602,51.022870999589045,60.2710325362448,0.93796654306081,1.107977872024929,1.1697624112271103,50.77232239193583,8.7104,7.674600000000001,8.15028125,0.903517634092579,1.1349646887134182,-3.321052092928045,1.6707735349913366,0.1145259113018469,1.6938127003887902,0.8771428625788412,0.0,0.0,-0.4426410918480283,0.2813163481953262,-3.321052092928045,3.767781622452904,44.78692317788482,73.38632750397457
PCTY,1.0,3.2295777233879925,1.4651612744520224,PAYLOCITY HOLDIN,Industrials,Commercial & Professional Services,Professional Services,Human Resource & Employment Services,US70438V1061,Paylocity Holding Corporation Common Stock,NASDAQ,1.0,active,1.0,30.0,223.0398355642547,288.9231621929948,322.95777233879926,227.23,87.603930571241,83.78940455621046,73.4193697207596,0.956457136224858,0.8380830545160726,0.8255702118052497,-65.88332662874006,8.680200000000001,10.61285,11.45959375,0.8891500195848021,0.8178952873167905,3.41327993446503,2.1973543752241573,0.2799004542163068,2.1581443909262745,0.8404556669955523,0.0,0.0,-0.118681318681324,0.5264554946027289,3.41327993446503,23.133196055055816,87.40764913097661,100.0
BIO,1.0,2.7205697758692,1.0528227247253164,BIO-RAD LABS-A,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,US0905722072,"Bio-Rad Laboratories, Inc.Class A",NYSE,1.0,active,1.0,30.0,330.2072914787679,262.61703714556074,272.05697758692,406.17,90.38146346176978,87.01087056568295,100.6520955942268,0.9627070334227044,1.1136364884908216,1.1062050105085783,67.59025433320716,8.6582,8.21,8.523453125,0.7063823889492041,1.054591961023143,-2.5737586951307123,2.650922022918298,-0.1285426618339336,2.6307679420504133,0.926307041234086,0.0,0.0,-2.1960557682583315,-2.50594080794988,-2.5737586951307123,7.134944081029748,83.31116504162401,44.72549583213568
DCI,1.0,1.744122587736724,1.1891272692742316,DONALDSON CO INC,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US2576511099,"Donaldson Company, Inc.",NYSE,1.0,active,1.0,30.0,139.7567141842595,134.69641614716025,174.4122587736724,62.56,28.27746213474959,20.38641145746805,21.861286595576995,0.7209420477807168,0.7730993146203212,1.0653819855641222,5.060298037099244,8.576799999999999,7.59635,8.52675,0.7968006715791438,1.129068565824376,0.6596942880128687,1.5336186351634835,-0.0066399291726372,1.507300431052517,0.716761432555923,0.0,0.0,-0.1436552274541092,0.0479769710538979,0.6596942880128687,0.079987202047671,65.34379221984756,69.95230524642291
AYI,1.0,2.528478451810946,1.0049492661164752,ACUITY BRANDS,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,US00508Y1029,"Acuity Brands, Inc.",NYSE,1.0,active,1.0,30.0,244.76273513772065,218.38336334330452,252.84784518109464,164.785,55.11655752952203,53.99366237847049,56.03635267568541,0.9796268997669152,1.0166881820525655,1.040260324713539,26.3793717944161,8.5746,8.9289,8.82028125,0.6632379352972733,0.9603198602291436,1.3874361656309508,1.6476100276992054,0.0875352674622198,1.6450854981796663,0.9630248218850368,0.0,0.0,-1.4207944484326385,-0.7916917519566469,1.3874361656309508,1.1261123043878607,10.280298155331865,72.41467142129397
BR,1.0,1.6388794419512611,0.9694562434354712,BROADRIDGE FINL,Industrials,Commercial & Professional Services,Professional Services,Data Processing & Outsourced Services,US11133T1034,Broadridge Financial Solutions Inc,NYSE,1.0,active,1.0,30.0,166.75020233613267,132.41755050100568,163.88794419512612,167.68,83.42265409226381,55.572580941574,45.2477532307928,0.6661569515651207,0.5423916767350709,0.8012806290843361,34.332651835126995,8.5558,9.7327,11.748046875,0.719862549381706,0.8790777482096437,-1.2834098669492588,1.2209413566499223,0.2408047277994076,1.2046001149244647,0.6176628021285999,0.0,0.0,-0.0893761544420002,-0.0834227148134858,-1.2834098669492588,1.237698484574068,77.28188216472793,84.89107519325374
AWI,1.0,2.08157479141564,0.7292972827963219,ARMSTRONG WORLD,Industrials,Capital Goods,Building Products,Building Products,US04247X1028,"Armstrong World Industries, Inc.",NYSE,1.0,active,1.0,30.0,242.94113150041196,202.24792111765495,208.157479141564,77.28,28.89018255634714,24.031128435137795,29.236744091095797,0.8318095044317463,1.011995823635684,1.16894425361607,40.69321038275695,8.480799999999999,6.99835,7.55828125,0.7228091689463259,1.2118285024327162,1.5105740181268867,1.365776445045651,0.2029524000715036,1.3571747041496374,0.7587726576757394,0.0,0.0,-1.7044009157975104,-1.4537107880642663,1.5105740181268867,5.200108902804268,90.01426559391385,91.9926650366748
QDEL,1.0,2.3399957298758816,1.1150958098398311,QUIDELORTHO CORP,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US2197981051,QuidelOrtho Corporation Common Stock,NASDAQ,1.0,active,1.0,30.0,214.0197697906356,211.13687934858973,233.99957298758815,87.095,30.197488750926546,32.82781052124365,26.6097041267138,1.0871039904017317,0.8811893050509817,0.7888801837036852,2.882890442045891,8.4564,10.13115,9.69425,0.7713684310108321,0.8346930012881065,-1.3646659116647752,1.6462960070502175,-0.0373054780296236,1.65781285466205,1.0957388086043078,0.0,0.0,-0.1089574492487699,-0.0286960514233269,-1.3646659116647752,5.130062164282689,55.89295157799038,49.180999180999166
GTES,1.0,2.408272951480763,1.6400269478582192,GATES INDUSTRIAL,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,GB00BD9G2S12,Gates Industrial Corporation plc,NYSE,1.0,active,1.0,30.0,123.27254003515976,168.8062222034182,240.8272951480763,13.58,20.486430799244204,11.825310774469198,10.5101812911548,0.5772265013047302,0.5130313520275356,0.8857290021620705,-45.53368216825845,8.4266,8.64035,10.97971875,0.7949825552417344,0.975261418808266,1.1169024571854091,1.8218972448235795,0.0289056785089393,1.7766396695234197,0.5319591551157913,0.184365781710917,0.0,-0.4398826979472137,0.1474926253687281,1.1169024571854091,0.7418397626112627,27.06529426570388,80.97014925373135
AFG,1.0,1.7252462562688191,0.7169200485648921,AMER FINL GROUP,Financials,Insurance,Insurance,Property & Casualty Insurance,US0259321042,"American Financial Group, Inc.",NYSE,1.0,active,1.0,30.0,143.2202661710953,162.6463671376268,172.52462562688194,121.675,38.27701328946583,35.37695791429064,37.5791535682236,0.924235066272182,0.9817681772617748,1.033610881706066,-19.42610096653152,8.397200000000002,7.89865,7.840859375,0.7464392892869051,1.0631183809891565,1.0505771945851672,1.2520038845898087,0.0023904164006835,1.2344753845845786,0.905988349428858,0.0,0.0,-0.3725538360763059,-0.2909120708022628,1.0505771945851672,3.0183727034120755,82.48800788783892,91.0373066424022
UWMC,1.0,3.905027491066103,2.2723414630073164,UWM HOLDINGS COR,Financials,Financial Services,Financial Services,Commercial & Residential Mortgage Finance,US91823B1098,UWM Holdings Corporation,NYSE,1.0,active,1.0,30.0,320.9993062784875,368.00545438653046,390.5027491066103,6.545,6.4917855829381566,6.620619136656499,5.7415244908604,1.0198456267651457,0.8844291632105643,0.7880236306535885,-47.00614810804296,8.239799999999999,8.50905,8.87446875,1.0662880166994346,0.9683572196661202,3.070866141732287,3.358028767014333,0.224619153405186,3.362559119953493,0.9461357692169102,0.4559270516717363,0.0,-1.132930513595165,-0.5319148936170248,3.070866141732287,16.874999999999996,92.02663475312774,98.14126394052045
JLL,1.0,2.89201499723136,1.283206846689638,JONES LANG LASAL,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Services,US48020Q1076,"Jones Lang LaSalle, Inc.",NYSE,1.0,active,1.0,30.0,301.8469918336284,257.64695793757454,289.20149972313595,166.52,50.9422492312493,44.7270850616766,44.2790361855988,0.877995882330218,0.8692006508114072,0.974597914787728,44.20003389605387,8.2,7.64175,8.788171875,0.5719512195121951,1.07305263846632,-1.0693916349809762,2.015254494513513,0.3031770880323909,1.832971228261393,0.7873375804650666,0.0,0.0,0.6954102920723182,0.4888057449761618,-1.0693916349809762,6.880616174582799,57.87858420641873,87.41838272225014
PEN,1.0,2.4593391527997848,1.1938877348070782,PENUMBRA INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US70975L1070,"Penumbra, Inc.",NYSE,1.0,active,1.0,30.0,195.6193300113096,226.440367939649,245.9339152799785,301.95,115.73516933311204,116.01962901355088,85.2274136608974,1.002457849952421,0.736400302103448,0.7599697410690359,-30.821037928339397,8.1482,10.5243,10.0686875,0.8912397830195626,0.7742272645211559,-0.2312902692879537,1.6719705116935155,0.1106968860618819,1.696051304990203,1.0050092100871506,0.1996364344608222,0.0,-2.5087175513367037,-1.9833798610660256,-0.2312902692879537,-12.239144335290364,-90.46500016748983,32.87103459269887
VMI,1.0,2.5168963796947272,1.1266365288477491,VALMONT INDS,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,US9202531011,"Valmont Industries, Inc.",NYSE,1.0,active,1.0,30.0,344.2133353678094,256.7596922788739,251.6896379694728,263.98,46.14163488213528,58.89142887598084,73.7030273712376,1.2763186442442662,1.597321541802874,1.2970251903239964,87.45364308893551,8.0764,6.873550000000001,5.652078125,0.8113763558020901,1.1749969084388707,-6.257102272727277,2.063539417237988,-0.1268495421783242,2.1114031271588445,1.29639346058834,0.0,0.0,0.6098025764158965,0.717283479587949,-6.257102272727277,-9.300807421405256,-73.81941298215739,9.050305594734416
RXO,1.0,3.069091760955943,1.2477950745315167,RXO INC,Industrials,Transportation,Ground Transportation,Cargo Ground Transportation,US74982T1034,"RXO, Inc.",NYSE,1.0,active,1.0,30.0,272.17169312870215,269.30881563453505,306.90917609559426,21.895,22.483061184208168,17.269749578448547,8.8732824167214,0.7681226963247608,0.3946652257012887,0.5041549983124595,2.862877494167094,8.0096,11.0242,11.807921875,0.8447363164202956,0.7265470510331815,4.610606784519833,2.132985610830945,0.325882795027931,2.1380833475018486,0.7590611646223635,0.0,0.0,-0.1595987232102191,0.1143118427068934,4.610606784519833,-3.4186149095721263,14.400190623798634,73.45559845559846
CERT,1.0,4.13663322477098,2.7412114247403894,CERTARA INC,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,US15687V1098,"Certara, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,300.285389869571,348.23954518784416,413.663322477098,19.52,21.760336641392,13.552658682995752,8.0020194728138,0.6228147526548924,0.3677341763910282,0.5832844427390795,-47.95415531827314,8.005,10.64015,14.227484375,0.7499063085571518,0.7523390177770051,4.329235702832701,3.357590012112731,-0.2786647876005901,3.400396797899031,0.6469171704777709,0.0521920668058536,0.0521920668058536,1.825769431403224,1.8789144050104456,4.329235702832701,7.193849533223506,54.37922143863888,33.93548387096773
UTHR,1.0,2.1316452555003496,0.8691254533030829,UNITED THERAPEUT,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US91307C1027,United Therapeutics Corporation Common Stock,NASDAQ,1.0,active,1.0,30.0,152.50928485241565,218.63242452141716,213.16452555003497,241.5,80.52507900124802,72.58967138198685,57.84735708137699,0.9014542088292992,0.7183769056653821,0.7610626044718349,-66.12313966900149,7.976,9.64225,10.2375,1.0224423269809428,0.8271928232518344,-1.721401538273715,1.6383891166651323,0.0903373700625087,1.6485952057521525,0.8610652121051456,0.0,0.0,-1.4888843565164178,-1.5290519877675823,-1.721401538273715,9.340335944220593,88.7668830397171,84.34378629500578
ARW,1.0,2.074609363588916,1.0686401902201104,ARROW ELECTRONIC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors,US0427351004,"Arrow Electronics, Inc.",NYSE,1.0,active,1.0,30.0,169.29672526181827,164.5558881092782,207.4609363588916,142.4,57.541334045577074,51.708254077404,34.63798920288399,0.8986280025493877,0.6019670863982419,0.6789476216468214,4.740837152540053,7.969399999999999,9.57235,10.518546875,0.7094636986473261,0.8325437327302072,2.4681585953802987,1.3032183816162377,0.3558376473803289,1.2908980395499052,0.8276667790339945,0.0,0.0,1.3306767238312034,1.3306767238312034,2.4681585953802987,-0.5794875375270458,-65.27025509294411,88.45667299177734
PYCR,1.0,3.855382162961947,1.7735613522457163,PAYCOR HCM INC,Industrials,Commercial & Professional Services,Professional Services,Human Resource & Employment Services,US70435P1021,"Paycor HCM, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,323.13246576232893,364.3057700267572,385.53821629619466,26.95,10.766000950030453,7.832154388420101,7.601835971771,0.7274896616461795,0.7060965354781524,0.9371654745405577,-41.17330426442823,7.929,7.6309,9.016828125,0.9619119687224114,1.0390648547353525,4.782270606531891,2.295107849993634,0.244892081719841,2.3176751124710715,0.6650893101274622,0.0,0.0,1.8903591682419616,1.9674612183125275,4.782270606531891,13.785096052353808,75.3112018691313,99.1554054054054
PINC,1.0,1.990906372464477,1.5501977303975265,PREMIER INC-CL A,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services,US74051N1028,"Premier, Inc. Class A Common Stock",NASDAQ,1.0,active,1.0,30.0,173.56408193484097,149.74764619157386,199.09063724644773,27.655,22.118095600496652,12.492336529849451,13.321926973293198,0.5648016337161026,0.6023089516347898,1.0660175088312087,23.816435743267107,7.9184,7.86775,10.590359375,0.6875126288139018,1.0064376727781132,0.6368267831149854,2.7585106766953857,-0.2403596641494746,2.7591549834576417,0.554133101953148,0.0,0.0,0.7468123861566589,1.0412860796492618,0.6368267831149854,-0.0903179190751446,42.608569318865165,32.656826568265686
CASY,1.0,1.8860091576029667,0.7082528606266336,CASEY'S GENERAL,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Distribution & Retail,Food Retail,US1475281036,"Casey's General Stores, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,137.23573373712708,141.41461153261903,188.6009157602967,251.43,60.81028360503525,55.9156748704547,43.2797381411078,0.9195101807718709,0.7117174197412248,0.7615010940928769,-4.178877795491957,7.9106,8.80995,8.884125000000001,0.932925441812252,0.8979165602528958,-2.026263492187186,1.3096908202936868,0.1579937203998126,1.3008488223729675,0.863357379097133,0.0,0.0,-0.0238578074674977,-0.011930326890952,-2.026263492187186,3.1253845207333653,73.0587353116888,86.6495507060334
CLH,1.0,2.431225158770676,1.449705182532714,CLEAN HARBORS,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,US1844961078,"Clean Harbors, Inc",NYSE,1.0,active,1.0,30.0,171.32090588398927,211.6305529512902,243.12251587706757,165.905,57.984554226848935,57.86806689773955,45.410612814952,0.99799106278107,0.7831501581834227,0.7856029263764068,-40.30964706730094,7.7822,9.2967,9.2136875,0.8340829071470792,0.8370927318295739,-2.01689109378691,1.7131390553741084,0.2266067878373124,1.708083396018884,0.913785033808784,0.0,0.0,0.1720806665861607,0.4328349173678747,-2.01689109378691,0.897038253360094,-1.9440011095763283,83.50843240254355
DH,1.0,5.039460272761433,3.1756603875809657,DEFINITIVE HEALT,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,US24477E1038,Definitive Healthcare Corp. Class A Common Stock,NASDAQ,1.0,active,1.0,30.0,474.47333827796047,430.2756130799491,503.9460272761433,11.785,7.796756414091906,5.27826874310415,4.759829672754,0.6769826403149103,0.6104884415974641,0.8838386642812894,44.19772519801137,7.7602,8.14125,9.095734375,0.6696992345558105,0.953195148165208,3.558875219683655,2.98593237131839,0.2014572113751367,3.110910940197229,0.6074923460197388,0.0,0.0,1.0720411663807994,1.3327601031814185,3.558875219683655,7.331511839708549,48.02870121815189,89.26282051282054
LAMR,1.0,2.0491117777581747,1.0188505355119588,LAMAR ADVERTIS-A,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs,Other Specialized REITs,US5128161099,Lamar Advertising Company Class A Common Stock,NASDAQ,1.0,active,1.0,30.0,166.20535855251316,174.16714629614626,204.9111777758175,98.56,37.24256455596645,32.05098078976899,30.500424800486392,0.8606007983581319,0.8189668236904504,0.9712301079172588,-7.961787743633096,7.7374,8.001800000000001,8.689671875,0.713934913536847,0.96695743457722,0.8286445012787746,1.526176610767456,-0.078599944981948,1.5245269883189356,0.8241178076465497,0.0,0.0,0.2644964394710181,0.1422475106685583,0.8286445012787746,-0.6852075775896749,-35.73053198281747,64.64088397790059
HE,1.0,1.8630110552461991,0.5947435125137924,HAWAIIAN ELEC,Utilities,Utilities,Electric Utilities,Electric Utilities,US4198701009,"Hawaiian Electric Industries, Inc.",NYSE,1.0,active,1.0,30.0,190.48862286372304,179.63446397727105,186.3011055246199,38.24,14.224373721321,15.917309363287549,14.702624986805798,1.119016532828366,1.0336219558663553,0.8923911244213504,10.854158886452012,7.736800000000001,7.6576,6.9868125,1.024583807258815,1.010342666109486,-2.746693794506605,1.1557544171692575,-0.0171637644640757,1.1717814928972876,1.1013020468195975,0.0,0.0,-1.973852858241465,-1.6207872395163303,-2.746693794506605,5.635359116022087,86.59771875169415,64.57831325301207
HEI,1.0,2.0155651707473456,1.3900159515761452,HEICO CORP,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,US4228061093,HEICO Corporation,NYSE,1.0,active,1.0,30.0,213.20767960281108,156.56989982334457,201.5565170747346,175.95,60.81999935019576,46.92008615932645,46.9817541379448,0.7714581825160022,0.7724721249572585,0.9902350844846256,56.63777977946651,7.6822,7.69855,9.5379375,0.6452578688396553,0.9978762234446746,-1.0070890064138749,1.918179227542348,0.0863310503690637,1.9124346798689733,0.7430025061790637,0.0,0.0,0.773195876288657,0.9756097560975618,-1.0070890064138749,-0.5595116988809767,47.1478095881375,83.1782945736434
SYNH,1.0,0.8879388147725282,1.2453773676428044,SYNEOS HEALTH IN,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,US87166B1026,"Syneos Health, Inc. Class A Common Stock",NASDAQ,1.0,active,1.0,30.0,33.759152586741784,33.63040746406865,88.79388147725282,42.365,109.28914197529802,53.71677050434779,36.0686973048118,0.491510588640993,0.3300300162752141,0.6693259272869926,0.1287451226731377,7.6794,9.2297,15.507390625,0.8737661796494518,0.832031376967832,0.1299929094776608,1.4583389448772548,0.1291848399693099,1.3850212847756271,0.483610850993076,0.0,0.0,-0.2237399905793635,-0.2237399905793635,0.1299929094776608,0.5100830367734455,78.39963472782658,96.7849223946786
AMBP,1.0,4.002723693692169,1.3653280019318073,ARDAGH METAL PAC,Materials,Materials,Containers & Packaging,"Metal, Glass & Plastic Containers",LU2369833749,Ardagh Metal Packaging S.A.,NYSE,1.0,active,1.0,30.0,428.5914381919529,380.0833081113996,400.2723693692169,3.78,4.740768748533954,3.9938635966461495,4.512983314811,0.8424506253086529,0.9519517939377669,1.1059439214301106,48.50813008055332,7.6734,6.9563500000000005,8.262015625,1.1161936038783329,1.1030784822500304,0.5319148936170137,3.527393576805585,-0.037984944423093,2.918549053034273,0.8227066255364955,0.0,0.0,1.3404825737265424,0.8000000000000007,0.5319148936170137,0.5319148936170137,30.02998279318313,69.18238993710689
TTEK,1.0,2.38682815077982,1.1872267054683268,TETRA TECH INC,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,US88162G1031,"Tetra Tech, Inc. Common Stock",NASDAQ,1.0,active,1.0,30.0,198.66060431235067,199.5769282060759,238.682815077982,168.035,43.95266592043306,42.289612419754704,43.43154422736221,0.9621626250455668,0.9881435703123392,1.020177365795094,-0.9163238937252344,7.6312,7.7804,8.486921875,0.7450990669881539,0.9808236080407178,-0.3351126927639392,1.6799429582725216,0.3250023345017724,1.6899447843171145,0.8867958329803232,0.0,0.0,-1.4226211427901037,-1.4226211427901037,-0.3351126927639392,2.641866715533548,54.46545926902979,89.27130610186586
BFAM,1.0,2.6611680757375487,1.4496219109732664,BRIGHT HORIZONS,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services,US1091941005,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,NYSE,1.0,active,1.0,30.0,183.2280461386389,210.91772568325516,266.11680757375484,96.855,40.90345916678228,35.297482320755904,33.3240286525234,0.8629461429370016,0.8146995225182778,0.9396791906079164,-27.68967954461627,7.5768,8.39705,9.21240625,0.9804930841516208,0.9023168850965518,2.600635593220346,2.376045395117268,0.410082061402464,2.367086059359882,0.81723589690521,0.0,0.0,0.5658810092409983,0.5972164520149592,2.600635593220346,4.764737696051924,24.365813768355867,93.33743337433374
SNDR,1.0,2.2008875806686192,0.5710301930695098,SCHNEIDER NATL-B,Industrials,Transportation,Ground Transportation,Cargo Ground Transportation,US80689H1023,"Schneider National, Inc.",NYSE,1.0,active,1.0,30.0,196.64494702561888,210.31609991837,220.0887580668619,30.73,14.995819824298575,14.81704972072615,11.996082632593398,0.9880786708784832,0.7999617742242718,0.7709760408786388,-13.67115289275111,7.5246,8.19355,8.39953125,0.8586502937033197,0.9183565121345448,3.1554212823095007,1.4511936317808818,0.2717392352736643,1.4968554761003847,0.9303994960250072,0.0,0.0,-1.506410256410251,-1.506410256410251,3.1554212823095007,6.998607242339849,91.58043258981472,91.89655172413796
CXT,1.0,2.334252650460746,0.7802234844607591,CRANE NXT CO,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US2244411052,"Crane NXT, Co.",NYSE,1.0,active,1.0,30.0,226.2451612474998,204.6528325887488,233.42526504607457,58.95,22.86383755146317,17.694299330022297,14.908688265612,0.7738989262058482,0.6520641266827895,0.829151688529435,21.592328658751,7.5006,6.93665,7.965234375,0.8596645601685198,1.0813000511774418,3.239929947460607,1.462902217924422,0.3631600103427835,1.5001307232929804,0.7270553169237501,0.0,0.0,2.8795811518324665,3.1135210774881905,3.239929947460607,4.447200566973786,56.33870544551283,100.0
